datetime,index,site,location,wl_below_surface_m,temperature,salinity,p_h,do_mgl,p_h_orp,peak,d_time,d_do,do_rate,max_do,mean_depth,mean_temp,mean_salinity,mean_ph,hours
2022-04-14T19:00:00Z,30,OWC,TR,0.0623806651608858,6.79,0.26,7.48,1.24,102.7,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,7.25
2022-04-14T19:15:00Z,31,OWC,TR,0.05956836942278953,6.8,0.26,7.49,1.29,105.2,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,7.5
2022-04-14T19:30:00Z,32,OWC,TR,0.0602714433573136,6.8,0.26,7.49,1.31,107.7,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,7.75
2022-04-14T19:45:00Z,33,OWC,TR,0.05816222155374162,6.81,0.26,7.49,1.32,110.8,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,8
2022-04-14T20:00:00Z,34,OWC,TR,0.0602714433573136,6.81,0.26,7.5,1.29,109.8,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,8.25
2022-04-14T20:15:00Z,35,OWC,TR,0.05816222155374162,6.82,0.26,7.5,1.31,112.6,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,8.5
2022-04-14T20:30:00Z,36,OWC,TR,0.05605299975016942,6.82,0.26,7.51,1.35,115.8,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,8.75
2022-04-14T20:45:00Z,37,OWC,TR,0.0546468518811215,6.83,0.25,7.51,1.37,118.6,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,9
2022-04-14T21:00:00Z,38,OWC,TR,0.05324070401207348,6.83,0.26,7.51,1.42,117.8,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,9.25
2022-04-14T21:15:00Z,39,OWC,TR,0.05042840827397732,6.84,0.25,7.52,1.44,120.1,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,9.5
2022-04-14T21:30:00Z,40,OWC,TR,0.04761611253588127,6.85,0.25,7.52,1.44,122.6,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,9.75
2022-04-14T21:45:00Z,41,OWC,TR,0.04620996466683325,6.85,0.25,7.52,1.41,124.9,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,10
2022-04-14T22:00:00Z,42,OWC,TR,0.04199152105968906,6.85,0.26,7.53,1.49,123.9,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,10.25
2022-04-14T22:15:00Z,43,OWC,TR,0.0356638556489729,6.86,0.25,7.53,1.52,126.8,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,10.5
2022-04-14T22:30:00Z,44,OWC,TR,0.02863311630373266,6.86,0.25,7.53,1.57,129.5,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,10.75
2022-04-14T22:45:00Z,45,OWC,TR,0.02371159876206452,6.86,0.25,7.53,1.62,130.7,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,11
2022-04-14T23:00:00Z,46,OWC,TR,0.02089930302396836,6.85,0.26,7.52,1.58,130.4,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,11.25
2022-04-14T23:15:00Z,47,OWC,TR,0.01668085941682418,6.85,0.26,7.53,1.73,133,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,11.5
2022-04-14T23:30:00Z,48,OWC,TR,0.01316548974420406,6.86,0.26,7.53,1.75,135.8,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,11.75
2022-04-14T23:45:00Z,49,OWC,TR,0.01105626794063208,6.86,0.26,7.54,1.76,138.4,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,12
2022-04-15T00:00:00Z,50,OWC,TR,0.00824397220253592,6.85,0.26,7.53,1.52,135.8,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,12.25
2022-04-15T00:15:00Z,51,OWC,TR,0.00402552859539184,6.86,0.26,7.53,1.58,139.8,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,12.5
2022-04-15T00:30:00Z,52,OWC,TR,0.00191630679181975,6.86,0.26,7.53,1.75,142.9,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,12.75
2022-04-15T00:45:00Z,53,OWC,TR,0.00261938072634382,6.86,0.26,7.53,1.82,145.2,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,13
2022-04-15T01:00:00Z,54,OWC,TR,0.00121323285729579,6.85,0.26,7.53,1.56,141.7,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,13.25
2022-04-15T01:15:00Z,55,OWC,TR,-0.00159906288080036,6.86,0.26,7.52,1.56,144.9,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,13.5
2022-04-15T01:30:00Z,56,OWC,TR,-0.00159906288080036,6.87,0.26,7.52,1.58,146.3,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,13.75
2022-04-15T01:45:00Z,57,OWC,TR,-0.00370828468437245,6.87,0.26,7.52,1.63,148.8,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,14
2022-04-15T02:00:00Z,58,OWC,TR,-0.00441135861889641,6.86,0.26,7.53,1.46,144.9,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,14.25
2022-04-15T02:15:00Z,59,OWC,TR,-0.0058175064879444896,6.87,0.26,7.53,1.47,146.6,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,14.5
2022-04-15T02:30:00Z,60,OWC,TR,-0.00722365435699245,6.87,0.26,7.52,1.48,148.6,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,14.75
2022-04-15T02:45:00Z,61,OWC,TR,-0.00862980222604059,6.88,0.26,7.52,1.49,151.7,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,15
2022-04-15T03:00:00Z,62,OWC,TR,-0.01003595009508862,6.87,0.26,7.52,1.44,147.6,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,15.25
2022-04-15T03:15:00Z,63,OWC,TR,-0.0093328761605646,6.88,0.26,7.52,1.46,151.2,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,15.5
2022-04-15T03:30:00Z,64,OWC,TR,-0.01003595009508862,6.88,0.26,7.52,1.45,153.4,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,15.75
2022-04-15T03:45:00Z,65,OWC,TR,-0.010739024029612569,6.89,0.26,7.51,1.44,155.1,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,16
2022-04-15T04:00:00Z,66,OWC,TR,-0.0093328761605646,6.88,0.26,7.52,1.33,152.2,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,16.25
2022-04-15T04:15:00Z,67,OWC,TR,-0.0121451718986606,6.89,0.26,7.52,1.32,155.4,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,16.5
2022-04-15T04:30:00Z,68,OWC,TR,-0.01425439370223269,6.9,0.26,7.52,1.32,157.3,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,16.75
2022-04-15T04:45:00Z,69,OWC,TR,-0.01355131976770873,6.9,0.26,7.52,1.32,159.7,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,17
2022-04-15T05:00:00Z,70,OWC,TR,-0.01425439370223269,6.9,0.26,7.52,1.29,156,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,17.25
2022-04-15T05:15:00Z,71,OWC,TR,-0.01636361550580478,6.9,0.26,7.51,1.28,159.3,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,17.5
2022-04-15T05:30:00Z,72,OWC,TR,-0.0149574676367567,6.91,0.26,7.51,1.28,162.3,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,17.75
2022-04-15T05:45:00Z,73,OWC,TR,-0.01566054157128077,6.91,0.26,7.51,1.28,164.7,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,18
2022-04-15T06:00:00Z,74,OWC,TR,-0.01636361550580478,6.91,0.26,7.51,1.22,159.7,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,18.25
2022-04-15T06:15:00Z,75,OWC,TR,-0.01776976337485281,6.92,0.26,7.51,1.21,162.6,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,18.5
2022-04-15T06:30:00Z,76,OWC,TR,-0.01776976337485281,6.92,0.26,7.51,1.2,164.3,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,18.75
2022-04-15T06:45:00Z,77,OWC,TR,-0.01917591124390089,6.93,0.26,7.51,1.2,166.1,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,19
2022-04-15T07:00:00Z,78,OWC,TR,-0.01847283730937682,6.92,0.26,7.51,1.18,162.1,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,19.25
2022-04-15T07:15:00Z,79,OWC,TR,-0.01776976337485281,6.93,0.26,7.51,1.17,165.3,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,19.5
2022-04-15T07:30:00Z,80,OWC,TR,-0.01917591124390089,6.94,0.26,7.51,1.16,167.4,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,19.75
2022-04-15T07:45:00Z,81,OWC,TR,-0.01917591124390089,6.94,0.26,7.51,1.16,169.5,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,20
2022-04-15T08:00:00Z,82,OWC,TR,-0.0198789851784249,6.93,0.26,7.51,1.12,164.5,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,20.25
2022-04-15T08:15:00Z,83,OWC,TR,-0.02198820698199699,6.94,0.26,7.5,1.11,167.4,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,20.5
2022-04-15T08:30:00Z,84,OWC,TR,-0.02269128091652089,6.95,0.26,7.5,1.1,169.6,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,20.75
2022-04-15T08:45:00Z,85,OWC,TR,-0.02269128091652089,6.95,0.26,7.5,1.09,171.4,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,21
2022-04-15T09:00:00Z,86,OWC,TR,-0.02409742878556897,6.95,0.26,7.5,1.07,166.6,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,21.25
2022-04-15T09:15:00Z,87,OWC,TR,-0.0233943548510449,6.96,0.26,7.5,1.06,169.7,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,21.5
2022-04-15T09:30:00Z,88,OWC,TR,-0.02480050272009298,6.96,0.26,7.5,1.06,172.3,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,21.75
2022-04-15T09:45:00Z,89,OWC,TR,-0.02480050272009298,6.97,0.26,7.5,1.05,174.4,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,22
2022-04-15T10:00:00Z,90,OWC,TR,-0.0233943548510449,6.96,0.26,7.5,1.02,170,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,22.25
2022-04-15T10:15:00Z,91,OWC,TR,-0.02198820698199699,6.97,0.26,7.5,1,172.5,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,22.5
2022-04-15T10:30:00Z,92,OWC,TR,-0.02480050272009298,6.98,0.26,7.5,1,174.4,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,22.75
2022-04-15T10:45:00Z,93,OWC,TR,-0.02409742878556897,6.98,0.26,7.5,0.99,176.1,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,23
2022-04-15T11:00:00Z,94,OWC,TR,-0.02620665058914101,6.98,0.26,7.5,0.97,170.1,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,23.25
2022-04-15T11:15:00Z,95,OWC,TR,-0.02620665058914101,6.98,0.26,7.5,0.96,172.8,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,23.5
2022-04-15T11:30:00Z,96,OWC,TR,-0.025503576654617,6.99,0.26,7.49,0.95,174.9,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,23.75
2022-04-15T11:45:00Z,97,OWC,TR,-0.027612798458189092,6.99,0.26,7.49,0.95,176.7,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,24
2022-04-15T12:00:00Z,98,OWC,TR,-0.02690972452366508,6.99,0.26,7.49,0.92,170.4,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,24.25
2022-04-15T12:15:00Z,99,OWC,TR,-0.027612798458189092,7,0.26,7.49,0.91,173.5,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,24.5
2022-04-15T12:30:00Z,100,OWC,TR,-0.025503576654617,7,0.26,7.49,0.9,175.7,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,24.75
2022-04-15T12:45:00Z,101,OWC,TR,-0.027612798458189092,7.01,0.26,7.49,0.9,177.4,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,25
2022-04-15T13:00:00Z,102,OWC,TR,-0.02690972452366508,7,0.26,7.48,0.87,171.2,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,25.25
2022-04-15T13:15:00Z,103,OWC,TR,-0.025503576654617,7.01,0.26,7.48,0.86,174.6,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,25.5
2022-04-15T13:30:00Z,104,OWC,TR,-0.03253431599985723,7.01,0.26,7.48,0.85,176.8,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,25.75
2022-04-15T13:45:00Z,105,OWC,TR,-0.0283158723927131,7.02,0.26,7.48,0.85,179,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,26
2022-04-15T14:00:00Z,106,OWC,TR,-0.02972202026176118,7.01,0.26,7.48,0.81,172.9,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,26.25
2022-04-15T14:15:00Z,107,OWC,TR,-0.02972202026176118,7.02,0.26,7.48,0.8,176,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,26.5
2022-04-15T14:30:00Z,108,OWC,TR,-0.03112816813080921,7.03,0.26,7.48,0.79,178.2,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,26.75
2022-04-15T14:45:00Z,109,OWC,TR,-0.03042509419628519,7.03,0.26,7.48,0.79,180.1,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,27
2022-04-15T15:00:00Z,110,OWC,TR,-0.03112816813080921,7.02,0.26,7.47,0.76,173.9,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,27.25
2022-04-15T15:15:00Z,111,OWC,TR,-0.0332373899343813,7.03,0.26,7.47,0.75,177.1,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,27.5
2022-04-15T15:30:00Z,112,OWC,TR,-0.03253431599985723,7.04,0.26,7.46,0.75,179.3,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,27.75
2022-04-15T15:45:00Z,113,OWC,TR,-0.03112816813080921,7.04,0.26,7.46,0.75,181.2,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,28
2022-04-15T16:00:00Z,114,OWC,TR,-0.03112816813080921,7.03,0.26,7.46,0.7,175.8,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,28.25
2022-04-15T16:15:00Z,115,OWC,TR,-0.03253431599985723,7.04,0.26,7.46,0.69,178.4,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,28.5
2022-04-15T16:30:00Z,116,OWC,TR,-0.0339404638689052,7.05,0.26,7.46,0.69,180.4,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,28.75
2022-04-15T16:45:00Z,117,OWC,TR,-0.03112816813080921,7.05,0.26,7.46,0.69,182,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,29
2022-04-15T17:00:00Z,118,OWC,TR,-0.03183124206533322,7.04,0.26,7.45,0.66,174.7,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,29.25
2022-04-15T17:15:00Z,119,OWC,TR,-0.03253431599985723,7.05,0.26,7.45,0.65,177.7,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,29.5
2022-04-15T17:30:00Z,120,OWC,TR,-0.03253431599985723,7.06,0.26,7.45,0.65,179.8,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,29.75
2022-04-15T17:45:00Z,121,OWC,TR,-0.03183124206533322,7.06,0.26,7.45,0.65,181.5,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,30
2022-04-15T18:00:00Z,122,OWC,TR,-0.03183124206533322,7.05,0.26,7.45,0.61,175.5,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,30.25
2022-04-15T18:15:00Z,123,OWC,TR,-0.03253431599985723,7.06,0.26,7.45,0.6,178.1,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,30.5
2022-04-15T18:30:00Z,124,OWC,TR,-0.0339404638689052,7.07,0.26,7.45,0.59,180.1,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,30.75
2022-04-15T18:45:00Z,125,OWC,TR,-0.03464353780342932,7.07,0.26,7.44,0.59,181.8,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,31
2022-04-15T19:00:00Z,126,OWC,TR,-0.03534661173795334,7.06,0.26,7.43,0.56,175,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,31.25
2022-04-15T19:15:00Z,127,OWC,TR,-0.0360496856724774,7.07,0.26,7.43,0.55,177.8,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,31.5
2022-04-15T19:30:00Z,128,OWC,TR,-0.03534661173795334,7.07,0.26,7.43,0.55,179.7,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,31.75
2022-04-15T19:45:00Z,129,OWC,TR,-0.0339404638689052,7.08,0.26,7.43,0.55,181.2,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,32
2022-04-15T20:00:00Z,130,OWC,TR,-0.03534661173795334,7.07,0.26,7.43,0.5,175.9,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,32.25
2022-04-15T20:15:00Z,131,OWC,TR,-0.0339404638689052,7.08,0.26,7.43,0.5,178.2,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,32.5
2022-04-15T20:30:00Z,132,OWC,TR,-0.0339404638689052,7.08,0.26,7.43,0.5,179.9,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,32.75
2022-04-15T20:45:00Z,133,OWC,TR,-0.03534661173795334,7.09,0.26,7.43,0.49,181.3,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,33
2022-04-15T21:00:00Z,134,OWC,TR,-0.03534661173795334,7.08,0.26,7.42,0.47,174.3,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,33.25
2022-04-15T21:15:00Z,135,OWC,TR,-0.0339404638689052,7.09,0.26,7.41,0.46,177,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,33.5
2022-04-15T21:30:00Z,136,OWC,TR,-0.0360496856724774,7.09,0.26,7.42,0.46,178.8,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,33.75
2022-04-15T21:45:00Z,137,OWC,TR,-0.03534661173795334,7.1,0.26,7.42,0.46,180.5,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,34
2022-04-15T22:00:00Z,138,OWC,TR,-0.03464353780342932,7.09,0.26,7.41,0.41,174.9,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,34.25
2022-04-15T22:15:00Z,139,OWC,TR,-0.0332373899343813,7.1,0.26,7.41,0.4,177.1,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,34.5
2022-04-15T22:30:00Z,140,OWC,TR,-0.03253431599985723,7.1,0.26,7.41,0.4,178.7,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,34.75
2022-04-15T22:45:00Z,141,OWC,TR,-0.0332373899343813,7.1,0.26,7.41,0.4,180.1,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,35
2022-04-15T23:00:00Z,142,OWC,TR,-0.03464353780342932,7.1,0.26,7.4,0.38,173,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,35.25
2022-04-15T23:15:00Z,143,OWC,TR,-0.03183124206533322,7.11,0.26,7.4,0.37,175.4,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,35.5
2022-04-15T23:30:00Z,144,OWC,TR,-0.03183124206533322,7.11,0.26,7.4,0.37,177.2,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,35.75
2022-04-15T23:45:00Z,145,OWC,TR,-0.03253431599985723,7.11,0.26,7.4,0.37,178.6,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,36
2022-04-16T00:00:00Z,146,OWC,TR,-0.03253431599985723,7.11,0.26,7.4,0.32,173.2,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,36.25
2022-04-16T00:15:00Z,147,OWC,TR,-0.03183124206533322,7.11,0.26,7.4,0.32,175.1,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,36.5
2022-04-16T00:30:00Z,148,OWC,TR,-0.027612798458189092,7.12,0.26,7.4,0.32,176.5,1,45.25,1.82,0.040220994475138126,1.82,4.100211658318056e-6,6.961978021978022,0.2582967032967033,7.453626373626373,36.75
